Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
50494,445,0,0,drop,66,66,0,1,0,1,0
33289,50584,0,0,deny,146,146,0,1,0,1,0
51594,445,0,0,drop,70,70,0,1,0,1,0
51868,30305,49639,30305,allow,70,70,0,2,8,2,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
49863,8100,10467,8100,allow,78,78,0,1,4,1,0
52459,5555,0,0,deny,60,60,0,1,0,1,0
49418,52013,5997,52013,allow,257,71,186,2,30,1,1
59497,64097,0,0,deny,66,66,0,1,0,1,0
64614,445,0,0,drop,66,66,0,1,0,1,0
54127,445,0,0,drop,70,70,0,1,0,1,0
443,51550,0,0,deny,100,100,0,1,0,1,0
9529,26467,0,0,deny,62,62,0,1,0,1,0
64237,53,49326,53,allow,227,110,117,2,31,1,1
53469,44847,0,0,deny,62,62,0,1,0,1,0
42632,44847,0,0,deny,62,62,0,1,0,1,0
59541,445,0,0,drop,70,70,0,1,0,1,0
43260,41615,0,0,deny,145,145,0,1,0,1,0
60546,445,0,0,drop,66,66,0,1,0,1,0
48362,443,23544,443,allow,8075,1766,6309,22,78,13,9
59326,57470,0,0,deny,74,74,0,1,0,1,0
10965,22114,0,0,deny,62,62,0,1,0,1,0
26211,1433,0,0,deny,60,60,0,1,0,1,0
64535,37965,0,0,deny,62,62,0,1,0,1,0
56099,445,0,0,drop,70,70,0,1,0,1,0
55126,53,7380,53,allow,177,94,83,2,30,1,1
46604,57866,0,0,deny,66,66,0,1,0,1,0
55300,53,49492,53,allow,308,94,214,2,30,1,1
50244,80,52530,80,allow,136475,59298,77177,166,53,78,88
27005,33055,54134,33055,allow,888,126,762,2,31,1,1
49686,44847,0,0,deny,62,62,0,1,0,1,0
57369,1433,0,0,deny,60,60,0,1,0,1,0
6889,41615,0,0,deny,143,143,0,1,0,1,0
49627,445,0,0,drop,70,70,0,1,0,1,0
59324,445,0,0,drop,66,66,0,1,0,1,0
58758,22114,0,0,deny,66,66,0,1,0,1,0
49474,445,0,0,drop,70,70,0,1,0,1,0
51372,445,0,0,drop,66,66,0,1,0,1,0
2522,64147,0,0,deny,62,62,0,1,0,1,0
49690,53,62022,53,allow,322,110,212,4,30,2,2
58638,5900,0,0,deny,62,62,0,1,0,1,0
57393,445,0,0,drop,70,70,0,1,0,1,0
50291,445,0,0,drop,66,66,0,1,0,1,0
7222,57470,0,0,deny,62,62,0,1,0,1,0
80,37649,0,0,deny,60,60,0,1,0,1,0
49939,53,35576,53,allow,229,102,127,2,30,1,1
58638,5900,0,0,deny,62,62,0,1,0,1,0
49314,53,60410,53,allow,214,94,120,2,30,1,1
49548,443,63354,443,allow,8912,2297,6615,43,255,20,23
4431,32480,0,0,deny,66,66,0,1,0,1,0
56800,445,0,0,drop,70,70,0,1,0,1,0
49778,53,5798,53,allow,319,98,221,4,53,2,2
58054,80,39200,80,allow,3561,3028,533,14,31,8,6
51105,50584,0,0,deny,62,62,0,1,0,1,0
9280,443,36215,443,allow,4612,830,3782,16,27,9,7
25510,48817,0,0,deny,140,140,0,1,0,1,0
56837,445,0,0,drop,70,70,0,1,0,1,0
39980,443,30240,443,allow,2674,1386,1288,17,120,8,9
51578,44847,0,0,deny,66,66,0,1,0,1,0
49286,23,0,0,deny,60,60,0,1,0,1,0
63817,50808,9849,50808,allow,66,66,0,2,8,2,0
55610,23383,23402,23383,allow,70,70,0,2,8,2,0
60308,37965,0,0,deny,66,66,0,1,0,1,0
56885,445,0,0,drop,70,70,0,1,0,1,0
41246,443,49001,443,allow,78,78,0,1,5,1,0
5450,23,0,0,deny,60,60,0,1,0,1,0
64806,445,0,0,drop,66,66,0,1,0,1,0
49754,35440,0,0,deny,146,146,0,1,0,1,0
54452,443,13624,443,allow,4227,1086,3141,15,28,8,7
60192,53,4239,53,allow,236,94,142,2,30,1,1
58250,35440,0,0,deny,66,66,0,1,0,1,0
64969,445,0,0,drop,70,70,0,1,0,1,0
53111,50809,36816,50809,allow,70,70,0,2,8,2,0
59864,445,0,0,drop,70,70,0,1,0,1,0
56709,443,60934,443,allow,1239919,29325,1210594,1214,46,409,805
59061,445,0,0,drop,70,70,0,1,0,1,0
56412,445,0,0,drop,70,70,0,1,0,1,0
57296,53,12062,53,allow,200,102,98,2,31,1,1
57748,445,0,0,drop,70,70,0,1,0,1,0
56224,445,0,0,drop,66,66,0,1,0,1,0
59680,445,0,0,drop,66,66,0,1,0,1,0
49501,53,44593,53,allow,186,95,91,2,31,1,1
31214,53,31214,53,allow,216,90,126,2,30,1,1
34932,38608,0,0,deny,62,62,0,1,0,1,0
59897,445,0,0,drop,70,70,0,1,0,1,0
59324,17,0,0,deny,60,60,0,1,0,1,0
8283,52443,34417,52443,allow,130,70,60,2,30,1,1
61523,37807,0,0,deny,66,66,0,1,0,1,0
62009,445,0,0,drop,70,70,0,1,0,1,0
55105,53,24892,53,allow,194,94,100,2,30,1,1
51176,445,0,0,drop,70,70,0,1,0,1,0
64540,53,45439,53,allow,179,94,85,2,30,1,1
52744,25174,0,0,deny,66,66,0,1,0,1,0
49579,445,0,0,drop,70,70,0,1,0,1,0
52336,64097,0,0,deny,66,66,0,1,0,1,0
23936,41615,0,0,deny,146,146,0,1,0,1,0
65307,53,63090,53,allow,184,94,90,2,30,1,1
8907,443,50464,443,allow,7594,1457,6137,26,404,10,16
65259,37965,0,0,deny,66,66,0,1,0,1,0
8999,57470,0,0,deny,146,146,0,1,0,1,0
54505,445,0,0,drop,66,66,0,1,0,1,0
60176,445,0,0,drop,70,70,0,1,0,1,0
46713,53,46713,53,allow,217,87,130,2,31,1,1
60883,445,0,0,drop,70,70,0,1,0,1,0
62765,443,43288,443,allow,52223,3318,48905,75,321,30,45
49174,53,10035,53,allow,264,110,154,2,30,1,1
49495,53,39798,53,allow,758,102,656,2,31,1,1
57672,445,0,0,drop,66,66,0,1,0,1,0
57603,80,57603,80,allow,4373,2985,1388,21,37,11,10
49267,445,0,0,drop,70,70,0,1,0,1,0
49961,445,0,0,drop,70,70,0,1,0,1,0
46658,53,46658,53,allow,216,98,118,2,30,1,1
40428,53,46586,53,allow,168,78,90,2,30,1,1
50582,445,0,0,drop,70,70,0,1,0,1,0
50263,445,0,0,drop,70,70,0,1,0,1,0
47992,5228,27773,5228,allow,2988,2036,952,16,3601,8,8
45941,23387,0,0,deny,60,60,0,1,0,1,0
54973,53,16224,53,allow,181,94,87,2,31,1,1
58835,17372,0,0,deny,66,66,0,1,0,1,0
55720,51610,5460,51610,allow,70,70,0,1,5,1,0
58174,445,0,0,drop,66,66,0,1,0,1,0
57166,53,52593,53,allow,177,94,83,2,30,1,1
60196,53,0,0,deny,88,88,0,1,0,1,0
10151,49001,62928,49001,allow,481,150,331,2,1201,1,1
42420,443,29433,443,allow,8616,2683,5933,30,459,15,15
60854,42873,0,0,deny,66,66,0,1,0,1,0
37780,443,20085,443,allow,1403708,31893,1371815,1301,162,292,1009
7286,51221,0,0,deny,62,62,0,1,0,1,0
43260,41615,0,0,deny,145,145,0,1,0,1,0
50625,445,0,0,drop,70,70,0,1,0,1,0
49908,56205,0,0,deny,62,62,0,1,0,1,0
61433,443,33532,443,allow,41274,18956,22318,90,171,43,47
58638,5900,0,0,deny,62,62,0,1,0,1,0
11136,15503,0,0,deny,62,62,0,1,0,1,0
45964,2666,0,0,deny,60,60,0,1,0,1,0
50732,445,0,0,drop,70,70,0,1,0,1,0
52090,64823,30736,64823,allow,634,568,66,8,29,7,1
49356,53,31993,53,allow,763,102,661,2,31,1,1
55070,53,47871,53,allow,195,102,93,2,31,1,1
64949,53,27960,53,allow,472,124,348,4,39,2,2
55106,53,41822,53,allow,177,94,83,2,30,1,1
54979,53,11444,53,allow,183,94,89,2,30,1,1
54526,44847,0,0,deny,66,66,0,1,0,1,0
62088,445,0,0,drop,66,66,0,1,0,1,0
55746,53,61389,53,allow,216,110,106,2,31,1,1
62499,443,53888,443,allow,1332,876,456,11,26,6,5
49893,25174,0,0,deny,66,66,0,1,0,1,0
61767,25174,0,0,deny,62,62,0,1,0,1,0
50148,445,0,0,drop,66,66,0,1,0,1,0
16230,53,64249,53,allow,223,78,145,2,30,1,1
56915,445,0,0,drop,70,70,0,1,0,1,0
60219,53,60219,53,allow,414,268,146,3,32,2,1
50075,445,0,0,drop,70,70,0,1,0,1,0
0,0,0,0,deny,98,98,0,1,0,1,0
54758,35993,0,0,deny,62,62,0,1,0,1,0
51803,445,0,0,drop,70,70,0,1,0,1,0
50116,22,50116,22,allow,66,66,0,1,5,1,0
52029,445,0,0,drop,70,70,0,1,0,1,0
59745,25174,0,0,deny,62,62,0,1,0,1,0
55600,445,0,0,drop,66,66,0,1,0,1,0
60312,57470,0,0,deny,74,74,0,1,0,1,0
44417,53,0,0,allow,82,82,0,2,40,2,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
55323,443,19578,443,allow,229587,8510,221077,245,121,82,163
38634,443,16123,443,allow,9096,1676,7420,20,18,10,10
65501,57470,0,0,deny,72,72,0,1,0,1,0
59452,445,0,0,drop,66,66,0,1,0,1,0
64680,53,32256,53,allow,768,99,669,2,30,1,1
65511,53,22579,53,allow,545,136,409,4,56,2,2
55769,445,0,0,drop,66,66,0,1,0,1,0
46275,64147,0,0,deny,62,62,0,1,0,1,0
51971,80,56168,80,allow,426,240,186,8,26,5,3
64526,53,11461,53,allow,377,94,283,2,30,1,1
50896,445,0,0,drop,70,70,0,1,0,1,0
50799,37807,0,0,deny,66,66,0,1,0,1,0
56357,445,0,0,drop,70,70,0,1,0,1,0
55564,53,55564,53,allow,215,88,127,2,30,1,1
63421,44847,0,0,deny,66,66,0,1,0,1,0
49616,30188,0,0,deny,66,66,0,1,0,1,0
64242,445,0,0,drop,70,70,0,1,0,1,0
52014,20524,7082,20524,allow,70,70,0,1,5,1,0
51726,18475,34444,18475,allow,316,136,180,6,7,3,3
56206,445,0,0,drop,70,70,0,1,0,1,0
58574,445,0,0,drop,70,70,0,1,0,1,0
51829,36134,0,0,deny,66,66,0,1,0,1,0
60482,445,0,0,drop,70,70,0,1,0,1,0
38053,50584,0,0,deny,62,62,0,1,0,1,0
38019,443,55149,443,allow,884,464,420,13,28,7,6
52823,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,58638,5900,allow,156,62,94,2,10,1,1
57266,443,58500,443,allow,10174,2163,8011,25,81,14,11
24041,55783,0,0,deny,62,62,0,1,0,1,0
64962,27048,15901,27048,allow,747,462,285,2,30,1,1
52962,445,0,0,drop,70,70,0,1,0,1,0
59009,445,0,0,drop,70,70,0,1,0,1,0
56014,445,0,0,drop,70,70,0,1,0,1,0
60480,443,16166,443,allow,6511,2810,3701,34,3665,12,22
64045,7426,33466,7426,allow,70,70,0,1,4,1,0
58318,15503,0,0,deny,66,66,0,1,0,1,0
54796,22114,0,0,deny,66,66,0,1,0,1,0
34335,23,0,0,deny,60,60,0,1,0,1,0
44855,58414,0,0,deny,62,62,0,1,0,1,0
61222,445,0,0,drop,70,70,0,1,0,1,0
42025,443,50486,443,allow,70,70,0,1,5,1,0
56148,445,0,0,drop,66,66,0,1,0,1,0
2090,50265,0,0,deny,145,145,0,1,0,1,0
64010,445,0,0,drop,70,70,0,1,0,1,0
51053,80,62409,80,allow,1638,1324,314,10,14,5,5
19944,22114,0,0,deny,66,66,0,1,0,1,0
58914,37965,0,0,deny,66,66,0,1,0,1,0
59350,445,0,0,drop,70,70,0,1,0,1,0
6712,44818,0,0,deny,66,66,0,1,0,1,0
50065,445,0,0,drop,70,70,0,1,0,1,0
62362,445,0,0,drop,66,66,0,1,0,1,0
50653,445,0,0,drop,66,66,0,1,0,1,0
9246,35440,0,0,deny,62,62,0,1,0,1,0
55609,53,45313,53,allow,172,88,84,2,30,1,1
55847,445,0,0,drop,70,70,0,1,0,1,0
53043,51050,0,0,deny,62,62,0,1,0,1,0
43815,50584,0,0,deny,146,146,0,1,0,1,0
58294,445,0,0,drop,66,66,0,1,0,1,0
61711,35440,0,0,deny,62,62,0,1,0,1,0
53358,445,0,0,drop,70,70,0,1,0,1,0
62812,445,0,0,drop,66,66,0,1,0,1,0
57561,445,0,0,drop,70,70,0,1,0,1,0
52103,53733,0,0,deny,62,62,0,1,0,1,0
62709,57470,0,0,deny,62,62,0,1,0,1,0
56561,443,57452,443,allow,341343,9074,332269,353,121,122,231
64245,445,0,0,drop,70,70,0,1,0,1,0
52512,80,4200,80,allow,10889,1117,9772,22,16,12,10
51317,443,42808,443,allow,3565,640,2925,16,153,7,9
56866,53,52471,53,allow,194,102,92,2,30,1,1
12164,22114,0,0,deny,62,62,0,1,0,1,0
38363,15000,1161,15000,allow,130,70,60,2,6,1,1
14618,6881,0,0,deny,62,62,0,1,0,1,0
51244,16474,0,0,deny,100,100,0,1,0,1,0
50905,443,13622,443,allow,124,64,60,2,15,1,1
54326,27054,42842,27054,allow,924,924,0,3,30,3,0
52183,445,0,0,drop,70,70,0,1,0,1,0
56157,50584,0,0,deny,66,66,0,1,0,1,0
30920,64147,0,0,deny,62,62,0,1,0,1,0
58472,53,5380,53,allow,86,86,0,1,30,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
63708,29685,60492,29685,allow,66,66,0,1,5,1,0
60076,445,0,0,drop,70,70,0,1,0,1,0
49742,53,64876,53,allow,223,102,121,2,30,1,1
49840,443,49840,443,allow,4645,1738,2907,19,30,11,8
26799,6881,0,0,deny,146,146,0,1,0,1,0
52356,55442,0,0,deny,66,66,0,1,0,1,0
62486,445,0,0,drop,66,66,0,1,0,1,0
46216,443,9972,443,allow,161,101,60,2,5,1,1
58279,445,0,0,drop,70,70,0,1,0,1,0
52020,445,0,0,drop,70,70,0,1,0,1,0
42119,36237,0,0,deny,66,66,0,1,0,1,0
0,0,0,0,deny,98,98,0,1,0,1,0
60004,445,0,0,drop,70,70,0,1,0,1,0
61464,445,0,0,drop,70,70,0,1,0,1,0
50298,443,51193,443,allow,11984,6772,5212,52,222,30,22
53987,16571,20059,16571,allow,70,70,0,1,5,1,0
49748,445,0,0,drop,70,70,0,1,0,1,0
14437,443,4301,443,allow,2589,1443,1146,18,16,8,10
52052,445,0,0,drop,70,70,0,1,0,1,0
58842,445,0,0,drop,70,70,0,1,0,1,0
49154,443,24167,443,allow,3163100,158133,3004967,3863,264,1464,2399
65264,53,2001,53,allow,738,86,652,2,30,1,1
64808,27098,0,0,deny,66,66,0,1,0,1,0
61051,445,0,0,drop,70,70,0,1,0,1,0
57229,445,0,0,drop,70,70,0,1,0,1,0
46384,443,46384,443,allow,4594,1687,2907,19,30,11,8
23936,35440,0,0,deny,62,62,0,1,0,1,0
50772,35440,0,0,deny,66,66,0,1,0,1,0
57577,443,53525,443,allow,4752,2561,2191,32,256,16,16
62158,443,35160,443,allow,4975,2828,2147,14,135,7,7
55834,445,0,0,drop,66,66,0,1,0,1,0
26791,443,23053,443,allow,21391,16334,5057,38,20,21,17
38264,443,28661,443,allow,134,60,74,3,4,2,1
2422,62507,0,0,deny,66,66,0,1,0,1,0
34930,20005,0,0,deny,60,60,0,1,0,1,0
55636,445,0,0,drop,66,66,0,1,0,1,0
58463,11392,0,0,deny,66,66,0,1,0,1,0
60823,25174,0,0,deny,66,66,0,1,0,1,0
60875,56205,0,0,deny,66,66,0,1,0,1,0
50732,445,0,0,drop,66,66,0,1,0,1,0
51535,443,45578,443,allow,202,70,132,3,11,1,2
62915,445,0,0,drop,70,70,0,1,0,1,0
49518,53,63252,53,allow,186,95,91,2,30,1,1
56991,53,36997,53,allow,748,106,642,2,30,1,1
51948,34853,60337,34853,allow,316,136,180,6,6,3,3
51944,56205,0,0,deny,66,66,0,1,0,1,0
56522,53,28369,53,allow,170,87,83,2,30,1,1
51304,443,39350,443,allow,5839,3609,2230,25,361,13,12
59585,443,47956,443,allow,4815,2461,2354,47,58,26,21
51413,54351,0,0,deny,136,136,0,1,0,1,0
64658,53,8151,53,allow,195,102,93,2,30,1,1
58959,445,0,0,drop,70,70,0,1,0,1,0
54578,26467,0,0,deny,66,66,0,1,0,1,0
64410,445,0,0,drop,70,70,0,1,0,1,0
56369,443,26395,443,allow,3674,1750,1924,23,203,12,11
33556,25174,0,0,deny,62,62,0,1,0,1,0
26239,25174,0,0,deny,66,66,0,1,0,1,0
64190,445,0,0,drop,70,70,0,1,0,1,0
59145,445,0,0,drop,66,66,0,1,0,1,0
10028,25604,0,0,deny,62,62,0,1,0,1,0
60444,445,0,0,drop,70,70,0,1,0,1,0
43350,58414,0,0,deny,62,62,0,1,0,1,0
48739,443,34033,443,allow,7107,1636,5471,24,38,11,13
56160,53,58234,53,allow,195,102,93,2,31,1,1
60851,445,0,0,drop,66,66,0,1,0,1,0
55729,63805,38910,63805,allow,70,70,0,2,8,2,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
2946,25174,0,0,deny,62,62,0,1,0,1,0
52633,30188,0,0,deny,66,66,0,1,0,1,0
6712,5632,0,0,deny,60,60,0,1,0,1,0
49818,37965,0,0,deny,62,62,0,1,0,1,0
18725,35440,0,0,deny,146,146,0,1,0,1,0
60311,445,0,0,drop,70,70,0,1,0,1,0
23650,37807,0,0,deny,66,66,0,1,0,1,0
19875,30170,0,0,deny,145,145,0,1,0,1,0
34572,443,63392,443,allow,52330,13948,38382,131,129,71,60
53961,13067,41847,13067,allow,70,70,0,2,8,2,0
58401,445,0,0,drop,70,70,0,1,0,1,0
53682,445,0,0,drop,66,66,0,1,0,1,0
10273,21247,0,0,deny,66,66,0,1,0,1,0
29623,37807,0,0,deny,146,146,0,1,0,1,0
51950,80,41291,80,allow,1268,645,623,12,45,7,5
56169,53,27417,53,allow,210,110,100,2,29,1,1
60423,52001,49584,52001,allow,260,140,120,5,9,3,2
50895,445,0,0,drop,70,70,0,1,0,1,0
51961,40373,19759,40373,allow,70,70,0,2,8,2,0
57352,53,8029,53,allow,192,98,94,2,31,1,1
56228,53,46587,53,allow,711,87,624,2,30,1,1
63214,445,0,0,drop,70,70,0,1,0,1,0
54720,445,0,0,drop,70,70,0,1,0,1,0
54187,445,0,0,drop,70,70,0,1,0,1,0
49473,80,51676,80,allow,388,262,126,7,29,5,2
60404,445,0,0,drop,70,70,0,1,0,1,0
35702,443,5840,443,allow,6751,1889,4862,24,316,13,11
34416,443,50099,443,allow,6396,1589,4807,23,315,12,11
51781,445,0,0,deny,70,70,0,1,0,1,0
50306,445,0,0,drop,70,70,0,1,0,1,0
13285,29892,0,0,deny,145,145,0,1,0,1,0
56519,53,20744,53,allow,167,86,81,2,29,1,1
49626,443,38035,443,allow,8266,1963,6303,28,175,14,14
43323,1,0,0,deny,62,62,0,1,0,1,0
49426,57470,0,0,deny,66,66,0,1,0,1,0
65216,53,41251,53,allow,292,94,198,2,30,1,1
49483,53,48622,53,allow,178,94,84,2,30,1,1
53469,44847,0,0,deny,66,66,0,1,0,1,0
47910,7454,0,0,deny,60,60,0,1,0,1,0
55629,53,22449,53,allow,168,86,82,2,30,1,1
61960,445,0,0,drop,66,66,0,1,0,1,0
10688,25174,0,0,deny,62,62,0,1,0,1,0
60527,35440,0,0,deny,66,66,0,1,0,1,0
58263,445,0,0,drop,70,70,0,1,0,1,0
37858,443,14705,443,allow,10281,2251,8030,25,17,14,11
45964,7778,0,0,deny,60,60,0,1,0,1,0
62464,41090,36975,41090,allow,454923,271912,183011,516,549,295,221
2206,25174,0,0,deny,62,62,0,1,0,1,0
1912,48817,0,0,deny,62,62,0,1,0,1,0
57470,44822,45311,44822,allow,132,132,0,3,1200,3,0
41232,443,32307,443,allow,1807,1048,759,16,25,8,8
64305,53,21382,53,allow,598,196,402,6,71,3,3
63213,35440,0,0,deny,62,62,0,1,0,1,0
6712,161,0,0,deny,82,82,0,1,0,1,0
54996,53,39612,53,allow,168,86,82,2,35,1,1
6881,12999,32088,12999,allow,622,356,266,4,1201,2,2
58344,445,0,0,drop,66,66,0,1,0,1,0
51829,36134,0,0,deny,66,66,0,1,0,1,0
57655,56205,0,0,deny,66,66,0,1,0,1,0
1030,44847,0,0,deny,146,146,0,1,0,1,0
2394,43890,0,0,deny,62,62,0,1,0,1,0
51073,445,0,0,drop,66,66,0,1,0,1,0
62068,64147,0,0,deny,66,66,0,1,0,1,0
6889,9074,0,0,deny,143,143,0,1,0,1,0
55024,53,16229,53,allow,179,94,85,2,30,1,1
19642,23,0,0,deny,60,60,0,1,0,1,0
56711,443,47786,443,allow,8005,1985,6020,20,15,11,9
50838,445,0,0,drop,70,70,0,1,0,1,0
36811,80,46728,80,allow,1475,837,638,10,15,5,5
57752,445,0,0,drop,70,70,0,1,0,1,0
51446,3855,0,0,deny,100,100,0,1,0,1,0
65114,53,15041,53,allow,196,102,94,2,29,1,1
45981,51505,0,0,deny,146,146,0,1,0,1,0
57982,25174,0,0,deny,62,62,0,1,0,1,0
62484,445,0,0,drop,70,70,0,1,0,1,0
51146,23117,0,0,deny,66,66,0,1,0,1,0
54882,445,0,0,drop,70,70,0,1,0,1,0
57090,51505,0,0,deny,66,66,0,1,0,1,0
51778,60565,25061,60565,allow,70,70,0,2,8,2,0
63976,445,0,0,drop,66,66,0,1,0,1,0
49234,53,23533,53,allow,206,97,109,2,30,1,1
51830,42707,0,0,deny,66,66,0,1,0,1,0
57882,443,30006,443,allow,22342,1787,20555,38,177,16,22
58638,5900,0,0,deny,62,62,0,1,0,1,0
31738,51505,0,0,deny,62,62,0,1,0,1,0
19698,502,0,0,deny,60,60,0,1,0,1,0
64283,37965,0,0,deny,74,74,0,1,0,1,0
57090,53,28237,53,allow,198,102,96,2,30,1,1
58638,5900,0,0,deny,62,62,0,1,0,1,0
49343,53,21551,53,allow,209,110,99,2,30,1,1
49999,445,0,0,drop,66,66,0,1,0,1,0
50397,445,0,0,drop,66,66,0,1,0,1,0
63696,445,0,0,drop,66,66,0,1,0,1,0
49531,26467,0,0,deny,66,66,0,1,0,1,0
49981,445,0,0,drop,70,70,0,1,0,1,0
50478,80,50478,80,allow,28032,3868,24164,47,24,23,24
46460,443,35545,443,allow,5117,3501,1616,29,80,15,14
50974,11392,0,0,deny,66,66,0,1,0,1,0
61458,443,40730,443,allow,3505,2042,1463,27,82,15,12
61150,445,0,0,drop,66,66,0,1,0,1,0
55220,53,48038,53,allow,193,102,91,2,31,1,1
9109,443,23310,443,allow,4400,433,3967,12,15,6,6
50568,443,63503,443,allow,15702,3473,12229,50,70,23,27
60222,22114,0,0,deny,66,66,0,1,0,1,0
62819,56205,0,0,deny,62,62,0,1,0,1,0
47809,53,47809,53,allow,260,106,154,2,32,1,1
60750,53,24428,53,allow,198,93,105,2,30,1,1
443,4512,0,0,deny,60,60,0,1,0,1,0
2267,53,21811,53,allow,204,118,86,2,30,1,1
35460,35440,0,0,deny,146,146,0,1,0,1,0
55638,53,11091,53,allow,168,86,82,2,30,1,1
65435,80,40330,80,allow,11239,7307,3932,19,25,10,9
42463,56205,0,0,deny,146,146,0,1,0,1,0
1081,1970,0,0,deny,146,146,0,1,0,1,0
60786,445,0,0,drop,70,70,0,1,0,1,0
50755,80,64278,80,allow,1783,1346,437,7,15,5,2
58312,445,0,0,drop,70,70,0,1,0,1,0
41267,443,45130,443,allow,8248,876,7372,25,186,9,16
49560,445,0,0,drop,70,70,0,1,0,1,0
56118,445,0,0,drop,70,70,0,1,0,1,0
39992,443,33603,443,allow,3470,1045,2425,13,121,6,7
4269,26672,0,0,deny,60,60,0,1,0,1,0
52795,445,0,0,drop,66,66,0,1,0,1,0
52889,445,0,0,drop,70,70,0,1,0,1,0
8734,56205,0,0,deny,66,66,0,1,0,1,0
64169,53,8733,53,allow,209,110,99,2,30,1,1
51148,9571,0,0,deny,66,66,0,1,0,1,0
37672,5223,8222,5223,allow,110,110,0,1,5,1,0
53305,50584,0,0,deny,66,66,0,1,0,1,0
60508,445,0,0,drop,66,66,0,1,0,1,0
58477,445,0,0,drop,70,70,0,1,0,1,0
64569,53,2461,53,allow,214,102,112,2,31,1,1
65501,57470,0,0,deny,72,72,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
55288,53,47176,53,allow,192,98,94,2,31,1,1
54614,37807,0,0,deny,66,66,0,1,0,1,0
61857,445,0,0,drop,70,70,0,1,0,1,0
37647,443,55661,443,allow,697381,19797,677584,725,106,247,478
59782,26467,0,0,deny,62,62,0,1,0,1,0
40193,443,57432,443,allow,1462,735,727,15,185,8,7
46703,443,29330,443,allow,4589,2090,2499,15,120,7,8
65247,445,0,0,drop,70,70,0,1,0,1,0
50052,65010,0,0,deny,60,60,0,1,0,1,0
50332,53,15195,53,allow,193,102,91,2,29,1,1
55195,53,34217,53,allow,969,86,883,2,29,1,1
56403,51505,0,0,deny,62,62,0,1,0,1,0
54191,445,0,0,drop,66,66,0,1,0,1,0
54955,53,32337,53,allow,177,94,83,2,30,1,1
57341,53,29078,53,allow,184,94,90,2,31,1,1
1033,35440,0,0,deny,146,146,0,1,0,1,0
58007,445,0,0,drop,66,66,0,1,0,1,0
55539,57470,0,0,deny,66,66,0,1,0,1,0
50202,443,56858,443,allow,8415,3119,5296,26,73,9,17
57470,867,17411,867,allow,330,330,0,6,1200,6,0
49597,53,33201,53,allow,168,86,82,2,31,1,1
64567,53,31447,53,allow,186,95,91,2,31,1,1
49636,53,5352,53,allow,790,110,680,2,30,1,1
49492,53,41002,53,allow,199,102,97,2,31,1,1
10704,25174,0,0,deny,62,62,0,1,0,1,0
64237,51505,0,0,deny,62,62,0,1,0,1,0
41447,64147,0,0,deny,62,62,0,1,0,1,0
3478,61463,0,0,deny,921,921,0,1,0,1,0
38961,443,19720,443,allow,67063,17409,49654,94,274,48,46
62253,445,0,0,drop,66,66,0,1,0,1,0
41959,443,65186,443,allow,5838,1840,3998,20,80,12,8
59841,445,0,0,drop,66,66,0,1,0,1,0
55893,45711,0,0,deny,78,78,0,1,0,1,0
26048,21,0,0,deny,60,60,0,1,0,1,0
53012,80,53012,80,allow,278027,5087,272940,288,22,76,212
54053,445,0,0,drop,70,70,0,1,0,1,0
49629,443,16590,443,allow,5600,1187,4413,24,80,13,11
55639,53,59060,53,allow,196,102,94,2,30,1,1
55567,445,0,0,drop,66,66,0,1,0,1,0
52232,35126,13178,35126,allow,70,70,0,1,5,1,0
59029,445,0,0,drop,70,70,0,1,0,1,0
50871,80,63200,80,allow,94083,6192,87891,121,139,57,64
63760,445,0,0,drop,70,70,0,1,0,1,0
53379,445,0,0,drop,70,70,0,1,0,1,0
5688,44847,0,0,deny,62,62,0,1,0,1,0
13408,44847,0,0,deny,66,66,0,1,0,1,0
64847,445,0,0,drop,70,70,0,1,0,1,0
22490,25174,0,0,deny,62,62,0,1,0,1,0
55199,53,60419,53,allow,223,78,145,2,30,1,1
1024,64147,0,0,deny,109,109,0,1,0,1,0
61738,2767,0,0,deny,66,66,0,1,0,1,0
57348,25174,0,0,deny,62,62,0,1,0,1,0
40985,443,29028,443,allow,3166,2097,1069,24,46,12,12
63092,53,40692,53,allow,304,86,218,2,30,1,1
56455,53,48314,53,allow,182,93,89,2,31,1,1
61635,37965,0,0,deny,66,66,0,1,0,1,0
60983,443,50042,443,allow,7458,2832,4626,26,16,15,11
56004,53,42302,53,allow,172,88,84,2,30,1,1
62401,445,0,0,drop,70,70,0,1,0,1,0
7664,2149,0,0,deny,66,66,0,1,0,1,0
29623,37807,0,0,deny,62,62,0,1,0,1,0
47258,443,16882,443,allow,50898,2733,48165,73,218,33,40
54587,445,0,0,drop,66,66,0,1,0,1,0
58169,443,39268,443,allow,30845,9943,20902,172,133,73,99
58483,445,0,0,drop,66,66,0,1,0,1,0
57665,52700,0,0,deny,66,66,0,1,0,1,0
54270,443,64669,443,allow,29945,19086,10859,98,736,50,48
